alert_id,transaction_id,transaction_time,customer_id,device_id,beneficiary_id,amount,channel,merchant_category,country,home_country,account_age_days,customer_segment,customer_vulnerability_score,usual_transaction_amount,usual_transaction_hour,p3_synthetic_risk_grade_context,p3_synthetic_pd_context,device_age_days,device_trust_score,device_country,emulator_flag,rooted_device_flag,beneficiary_age_hours,beneficiary_risk_score,beneficiary_country,mobile_channel_flag,card_channel_flag,api_channel_flag,transfer_merchant_flag,ip_risk_score,failed_otp_count,transactions_last_10m,transactions_last_1h,amount_last_24h,distance_from_last_transaction,night_transaction_flag,new_device_flag,new_beneficiary_flag,high_risk_merchant_flag,country_mismatch_flag,device_country_mismatch_flag,amount_spike_ratio,account_takeover_signal,mule_network_signal,social_engineering_signal,password_reset_recent_flag,multiple_accounts_device_flag,privileged_override_flag,blacklist_hit,duplicate_transaction_flag,transaction_fraud_label,fraud_type,simulation_day,synthetic_split,data_layer,data_status,source_type,claim_boundary,synthetic_model_score_raw,synthetic_model_score,synthetic_anomaly_score,model_feature_set,rule_hit_count,critical_rule_hits,high_rule_hits,medium_rule_hits,rule_hits,rule_reason_codes,rule_primary_action,highest_rule_priority,max_rule_severity,decision,primary_reason_code,all_reason_codes,expected_prevented_loss_proxy,customer_friction_risk,review_priority,sla_hours,override_eligibility,decision_engine_version,model_step_up_threshold,model_review_threshold,model_decline_threshold,anomaly_review_threshold,detection_confidence,potential_loss_proxy,alert_priority_score,assigned_team,arrival_day,processed_day,queue_age_hours,capacity_status,handling_minutes,sla_breach_flag,investigation_status,outcome,analyst_action,prevented_loss_proxy,recovery_proxy
AL000001770,T000079360,2026-01-06 04:22:00,C0041819,D0024769,B0064164,669.44,API,TRANSFER,SG,SG,400,SME,16.42,48.17,12,E,0.36,1083,93.74,SG,0,0,530,4.05,VN,0,0,1,1,7.48,2,1,1,1051.35,133.49,1,1,0,0,0,0,13.8975,0,0,0,0,0,0,0,0,0,NONE,6,train,Synthetic,Derived,Synthetic hybrid decisions and simulated investigations,Controls-testing workload and outcomes; not observed operations,0.4728282996109054,0.0134071728145797,0.9966086867948496,observable_controls_v1,1,0,0,1,FRD-060,RC_BEHAVIOUR_CHANGE,STEP_UP,6,MEDIUM,MANUAL_REVIEW,RC_ANOMALY_HIGH,RC_ANOMALY_HIGH;RC_BEHAVIOUR_CHANGE,6.2827,Medium,MEDIUM,24,Documented case override permitted,P5-HYBRID-1.0,0.0351682882799723,0.1200564421372306,0.1241920447336838,0.9950960772212802,0.6228,8.9753,6.0492,Fraud Operations,6,6,0.0,Within simulation window,13,0,CLOSED,LEGITIMATE,Release transaction/control,0.0,0.0
AL000003411,T000152184,2026-01-11 11:22:00,C0009095,D0007166,B0049135,2.19,CARD,GAMING,TH,TH,1394,Mass,4.99,22.14,13,B,0.16,572,92.57,SG,0,0,2475,28.07,SG,0,1,0,0,2.56,0,6,10,8.16,121.23,0,0,0,1,0,1,0.0988,0,0,0,0,0,0,0,0,0,NONE,11,train,Synthetic,Derived,Synthetic hybrid decisions and simulated investigations,Controls-testing workload and outcomes; not observed operations,0.8862145912650613,0.1200564421372306,0.2791122668472171,observable_controls_v1,0,0,0,0,,,ALLOW,8,NONE,MANUAL_REVIEW,RC_MODEL_HIGH,RC_MODEL_HIGH,0.184,Medium,MEDIUM,24,Documented case override permitted,P5-HYBRID-1.0,0.0351682882799723,0.1200564421372306,0.1241920447336838,0.9950960772212802,0.4219,0.2629,0.1137,Fraud Operations,11,11,0.0,Within simulation window,14,0,CLOSED,DUPLICATE,Reverse duplicate and close,0.0,0.0
AL000000094,T000004653,2026-01-09 15:24:00,C0033061,D0009597,B0069049,18.96,API,TRAVEL,VN,VN,1332,Digital_Native,28.32,20.13,14,C,0.22,183,55.76,VN,0,0,4408,25.08,MY,0,0,1,0,22.1,2,5,7,27.36,94.26,0,1,0,0,0,0,0.9418,0,1,0,0,0,1,0,0,0,NONE,9,train,Synthetic,Derived,Synthetic hybrid decisions and simulated investigations,Controls-testing workload and outcomes; not observed operations,0.7153550121594232,0.0392050908470097,0.997345668286428,observable_controls_v1,0,0,0,0,,,ALLOW,8,NONE,MANUAL_REVIEW,RC_ANOMALY_HIGH,RC_ANOMALY_HIGH,0.5203,Medium,MEDIUM,24,Documented case override permitted,P5-HYBRID-1.0,0.0351682882799723,0.1200564421372306,0.1241920447336838,0.9950960772212802,0.5094,0.7433,0.4323,Fraud Operations,9,9,0.0,Within simulation window,10,0,CLOSED,LEGITIMATE,Release transaction/control,0.0,0.0
AL000000810,T000037406,2026-01-29 15:23:00,C0034495,D0064963,B0049581,257.71,CARD,TRANSFER,SG,SG,719,Mass,14.75,142.23,14,C,0.22,96,23.35,SG,0,0,4374,26.75,PH,0,1,0,1,19.71,2,1,6,589.5,143.41,0,1,0,0,0,0,1.8119,1,1,0,1,0,0,0,0,0,NONE,29,test,Synthetic,Derived,Synthetic hybrid decisions and simulated investigations,Controls-testing workload and outcomes; not observed operations,0.1211468139901461,0.0018383595742945,0.9958537301449396,observable_controls_v1,0,0,0,0,,,ALLOW,8,NONE,MANUAL_REVIEW,RC_ANOMALY_HIGH,RC_ANOMALY_HIGH,0.3316,Medium,MEDIUM,24,Documented case override permitted,P5-HYBRID-1.0,0.0351682882799723,0.1200564421372306,0.1241920447336838,0.9950960772212802,0.4998,2.5771,1.3831,Fraud Operations,29,29,0.0,Within simulation window,15,0,CLOSED,LEGITIMATE,Release transaction/control,0.0,0.0
AL000001931,T000086621,2026-01-09 10:39:00,C0030720,D0026003,B0059261,1.93,CARD,TRANSFER,VN,VN,1176,SME,5.67,30.41,13,C,0.22,270,72.53,PH,0,0,904,7.69,VN,0,1,0,1,2.09,1,8,15,2.64,58.46,0,0,0,0,0,1,0.0633,0,0,0,1,0,0,0,0,1,CARD_TESTING,9,train,Synthetic,Derived,Synthetic hybrid decisions and simulated investigations,Controls-testing workload and outcomes; not observed operations,0.8898093814601807,0.1241920447336838,0.8774693373757467,observable_controls_v1,1,0,1,0,FRD-030,RC_HIGH_VELOCITY,HOLD,3,HIGH,MANUAL_REVIEW,RC_MODEL_HIGH,RC_MODEL_HIGH;RC_HIGH_VELOCITY,0.1678,Medium,MEDIUM,24,Documented case override permitted,P5-HYBRID-1.0,0.0351682882799723,0.1200564421372306,0.1241920447336838,0.9950960772212802,0.6327,0.2397,0.1559,Fraud Operations,9,9,0.0,Within simulation window,12,0,CLOSED,SUSPECTED_FRAUD,Escalate enhanced investigation,0.87,0.0
AL000004956,T000221559,2026-01-26 08:34:00,C0035767,D0052174,B0089029,11.89,API,RETAIL,VN,VN,384,SME,21.05,19.29,9,C,0.22,232,30.08,ID,0,0,1742,8.52,SG,0,0,1,0,50.76,0,6,6,30.82,355.9,0,1,0,0,0,1,0.6164,1,1,0,1,0,0,0,0,0,NONE,26,test,Synthetic,Derived,Synthetic hybrid decisions and simulated investigations,Controls-testing workload and outcomes; not observed operations,0.6497028865797844,0.0286604947819109,0.9968543472920424,observable_controls_v1,0,0,0,0,,,ALLOW,8,NONE,MANUAL_REVIEW,RC_ANOMALY_HIGH,RC_ANOMALY_HIGH,0.2385,Medium,MEDIUM,24,Documented case override permitted,P5-HYBRID-1.0,0.0351682882799723,0.1200564421372306,0.1241920447336838,0.9950960772212802,0.5067,0.3408,0.1908,Fraud Operations,26,26,0.0,Within simulation window,14,0,CLOSED,LEGITIMATE,Release transaction/control,0.0,0.0
AL000002591,T000115281,2026-01-04 22:47:00,C0024756,D0050205,B0080076,2.51,CARD,UTILITIES,SG,SG,442,Mass,16.18,11.27,17,E,0.36,423,65.71,TH,0,0,1146,27.49,TH,0,1,0,0,6.1,0,6,9,6.6,54.07,0,0,0,0,0,1,0.2225,0,0,0,0,1,0,0,0,1,CARD_TESTING,4,train,Synthetic,Derived,Synthetic hybrid decisions and simulated investigations,Controls-testing workload and outcomes; not observed operations,0.8862145912650613,0.1200564421372306,0.4745142213460996,observable_controls_v1,0,0,0,0,,,ALLOW,8,NONE,MANUAL_REVIEW,RC_MODEL_HIGH,RC_MODEL_HIGH,0.2109,Medium,MEDIUM,24,Documented case override permitted,P5-HYBRID-1.0,0.0351682882799723,0.1200564421372306,0.1241920447336838,0.9950960772212802,0.4512,0.3013,0.147,Fraud Operations,4,4,0.0,Within simulation window,12,0,CLOSED,PENDING,Maintain monitoring,0.0,0.0
AL000002554,T000113832,2026-01-16 12:09:00,C0008865,D0037406,B0076813,4.55,CARD,RETAIL,VN,VN,495,Affluent,6.07,13.37,15,C,0.22,323,85.24,VN,0,0,2769,3.6,PH,0,1,0,0,7.13,1,9,14,6.27,52.35,0,0,0,0,0,0,0.3403,0,0,0,0,0,0,0,0,0,NONE,16,train,Synthetic,Derived,Synthetic hybrid decisions and simulated investigations,Controls-testing workload and outcomes; not observed operations,0.8898093814601807,0.1241920447336838,0.5770624996255176,observable_controls_v1,1,0,1,0,FRD-030,RC_HIGH_VELOCITY,HOLD,3,HIGH,MANUAL_REVIEW,RC_MODEL_HIGH,RC_MODEL_HIGH;RC_HIGH_VELOCITY,0.3956,Medium,MEDIUM,24,Documented case override permitted,P5-HYBRID-1.0,0.0351682882799723,0.1200564421372306,0.1241920447336838,0.9950960772212802,0.5876,0.5651,0.3421,Fraud Operations,16,16,0.0,Within simulation window,10,0,CLOSED,LEGITIMATE,Release transaction/control,0.0,0.0
AL000000778,T000036024,2026-01-09 05:30:00,C0033808,D0044549,B0042208,416.33,WEB,ELECTRONICS,VN,VN,601,Affluent,60.74,175.12,5,C,0.22,203,91.42,SG,0,0,3669,4.13,ID,0,0,0,0,42.07,8,1,2,2050.7,225.19,1,1,0,1,1,1,2.3774,1,1,1,1,0,0,0,0,0,NONE,9,train,Synthetic,Derived,Synthetic hybrid decisions and simulated investigations,Controls-testing workload and outcomes; not observed operations,0.7073420534508179,0.0376660929117456,0.9999640496833376,observable_controls_v1,2,1,0,1,FRD-010;FRD-040,RC_ATO_CRITICAL;RC_AUTH_FAILURE,HOLD,2,CRITICAL,HOLD,RC_ATO_CRITICAL,RC_ATO_CRITICAL;RC_AUTH_FAILURE;RC_ANOMALY_HIGH,10.9771,High,HIGH,4,Documented case override permitted,P5-HYBRID-1.0,0.0351682882799723,0.1200564421372306,0.1241920447336838,0.9950960772212802,0.7494,15.6815,22.9814,ATO & Account Security,9,9,0.0,Within simulation window,20,0,CLOSED,LEGITIMATE,Release transaction/control,0.0,0.0
AL000002375,T000105353,2026-01-17 12:59:00,C0047752,D0020204,B0029403,2.84,CARD,UTILITIES,MY,SG,1913,SME,5.95,18.86,15,C,0.22,147,85.52,PH,1,0,2054,30.21,MY,0,1,0,0,4.01,0,7,10,7.35,140.51,0,0,0,0,1,1,0.1506,0,0,0,0,0,0,0,0,0,NONE,17,train,Synthetic,Derived,Synthetic hybrid decisions and simulated investigations,Controls-testing workload and outcomes; not observed operations,0.8862145912650613,0.1200564421372306,0.9200045537067773,observable_controls_v1,0,0,0,0,,,ALLOW,8,NONE,MANUAL_REVIEW,RC_MODEL_HIGH,RC_MODEL_HIGH,0.2387,Medium,MEDIUM,24,Documented case override permitted,P5-HYBRID-1.0,0.0351682882799723,0.1200564421372306,0.1241920447336838,0.9950960772212802,0.518,0.341,0.1819,Fraud Operations,17,17,0.0,Within simulation window,14,0,CLOSED,LEGITIMATE,Release transaction/control,0.0,0.0
AL000003605,T000161104,2026-01-08 08:22:00,C0010749,D0028051,B0006151,0.5,CARD,ELECTRONICS,VN,VN,1573,Mass,6.69,9.74,8,C,0.22,753,39.96,SG,0,0,1515,10.74,VN,0,1,0,0,1.17,1,6,10,1.07,14.44,0,0,0,1,0,1,0.0513,0,1,0,0,1,0,0,0,0,NONE,8,train,Synthetic,Derived,Synthetic hybrid decisions and simulated investigations,Controls-testing workload and outcomes; not observed operations,0.8883218874957592,0.1224520035884287,0.8787935073728108,observable_controls_v1,0,0,0,0,,,ALLOW,8,NONE,MANUAL_REVIEW,RC_MODEL_HIGH,RC_MODEL_HIGH,0.0429,Medium,MEDIUM,24,Documented case override permitted,P5-HYBRID-1.0,0.0351682882799723,0.1200564421372306,0.1241920447336838,0.9950960772212802,0.5124,0.0612,0.0324,Fraud Operations,8,8,0.0,Within simulation window,12,0,CLOSED,LEGITIMATE,Release transaction/control,0.0,0.0
AL000003045,T000135729,2026-01-29 18:31:00,C0005545,D0049748,B0049406,182.53,MOBILE,UTILITIES,VN,VN,477,Mass,26.13,275.09,15,C,0.22,703,60.98,ID,0,0,1899,14.02,SG,1,0,0,0,36.77,7,0,1,421.21,275.62,0,0,0,0,0,1,0.6635,1,0,0,0,0,0,0,0,0,NONE,29,test,Synthetic,Derived,Synthetic hybrid decisions and simulated investigations,Controls-testing workload and outcomes; not observed operations,0.5833608973448473,0.0213905735289908,0.7297554779295015,observable_controls_v1,2,1,0,1,FRD-010;FRD-040,RC_ATO_CRITICAL;RC_AUTH_FAILURE,HOLD,2,CRITICAL,HOLD,RC_ATO_CRITICAL,RC_ATO_CRITICAL;RC_AUTH_FAILURE,2.7331,High,HIGH,4,Documented case override permitted,P5-HYBRID-1.0,0.0351682882799723,0.1200564421372306,0.1241920447336838,0.9950960772212802,0.7048,3.9044,4.6671,ATO & Account Security,29,29,0.0,Within simulation window,21,0,CLOSED,LEGITIMATE,Release transaction/control,0.0,0.0
AL000002988,T000133254,2026-01-17 20:47:00,C0024114,D0056130,B0078901,36.06,MOBILE,GROCERY,VN,VN,1211,Mass,8.4,19.4,16,D,0.29,245,95.4,VN,0,0,3084,3.96,VN,1,0,0,0,5.14,5,3,5,118.82,327.61,0,0,0,0,0,0,1.8586,1,0,0,0,0,0,0,0,0,NONE,17,train,Synthetic,Derived,Synthetic hybrid decisions and simulated investigations,Controls-testing workload and outcomes; not observed operations,0.2705498278074004,0.0052681107893381,0.6613300418821189,observable_controls_v1,2,1,0,1,FRD-010;FRD-040,RC_ATO_CRITICAL;RC_AUTH_FAILURE,HOLD,2,CRITICAL,HOLD,RC_ATO_CRITICAL,RC_ATO_CRITICAL;RC_AUTH_FAILURE,0.133,High,HIGH,4,Documented case override permitted,P5-HYBRID-1.0,0.0351682882799723,0.1200564421372306,0.1241920447336838,0.9950960772212802,0.6905,0.3606,0.3892,ATO & Account Security,17,17,0.0,Within simulation window,18,0,CLOSED,LEGITIMATE,Release transaction/control,0.0,0.0
AL000004391,T000196272,2026-01-10 05:19:00,C0002538,D0052941,B0034070,255.57,CARD,RETAIL,VN,VN,802,Mass,31.31,68.79,8,B,0.16,277,34.15,VN,0,0,2423,32.02,VN,0,1,0,0,41.01,5,2,4,623.26,270.38,1,0,0,0,1,0,3.7153,1,0,0,0,1,0,0,0,0,NONE,10,train,Synthetic,Derived,Synthetic hybrid decisions and simulated investigations,Controls-testing workload and outcomes; not observed operations,0.6008362943629609,0.0230682864262672,0.9973576517253157,observable_controls_v1,2,1,0,1,FRD-010;FRD-040,RC_ATO_CRITICAL;RC_AUTH_FAILURE,HOLD,2,CRITICAL,HOLD,RC_ATO_CRITICAL,RC_ATO_CRITICAL;RC_AUTH_FAILURE;RC_ANOMALY_HIGH,4.1269,High,HIGH,4,Documented case override permitted,P5-HYBRID-1.0,0.0351682882799723,0.1200564421372306,0.1241920447336838,0.9950960772212802,0.7454,5.8956,7.6235,ATO & Account Security,10,10,0.0,Within simulation window,18,0,CLOSED,LEGITIMATE,Release transaction/control,0.0,0.0
AL000000558,T000024771,2026-01-09 14:43:00,C0048898,D0039191,B0001957,3.12,CARD,TRANSFER,VN,VN,519,Mass,18.67,18.24,14,D,0.29,562,72.26,TH,0,0,3020,11.83,VN,0,1,0,1,5.85,0,9,12,6.37,60.66,0,0,0,0,0,1,0.1713,0,0,0,0,0,0,0,0,0,NONE,9,train,Synthetic,Derived,Synthetic hybrid decisions and simulated investigations,Controls-testing workload and outcomes; not observed operations,0.8841180062881958,0.1177504443826907,0.5618914659939963,observable_controls_v1,1,0,1,0,FRD-030,RC_HIGH_VELOCITY,HOLD,3,HIGH,MANUAL_REVIEW,RC_COMBINED_RISK,RC_COMBINED_RISK;RC_HIGH_VELOCITY,0.2572,Medium,MEDIUM,24,Documented case override permitted,P5-HYBRID-1.0,0.0351682882799723,0.1200564421372306,0.1241920447336838,0.9950960772212802,0.5837,0.3674,0.2345,Fraud Operations,9,9,0.0,Within simulation window,11,0,CLOSED,CUSTOMER_AUTHORISED,Release and record customer confirmation,0.0,0.0
AL000002788,T000124541,2026-01-01 17:03:00,C0031428,D0010194,B0022957,36.35,API,TRANSFER,ID,ID,1365,Mass,12.2,99.7,16,B,0.16,792,84.25,VN,0,0,671,1.37,SG,0,0,1,1,56.31,4,0,1,120.13,436.01,0,1,0,0,0,1,0.3646,1,0,0,0,1,0,0,0,0,NONE,1,train,Synthetic,Derived,Synthetic hybrid decisions and simulated investigations,Controls-testing workload and outcomes; not observed operations,0.5782552710192386,0.020927106466692,0.996992156839248,observable_controls_v1,0,0,0,0,,,ALLOW,8,NONE,MANUAL_REVIEW,RC_ANOMALY_HIGH,RC_ANOMALY_HIGH,0.5325,Medium,MEDIUM,24,Documented case override permitted,P5-HYBRID-1.0,0.0351682882799723,0.1200564421372306,0.1241920447336838,0.9950960772212802,0.5048,0.7607,0.4074,Fraud Operations,1,1,0.0,Within simulation window,13,0,CLOSED,LEGITIMATE,Release transaction/control,0.0,0.0
AL000000363,T000016693,2026-01-18 10:31:00,C0034804,D0058507,B0007402,82.6,CARD,GROCERY,VN,VN,1165,SME,36.57,83.22,11,D,0.29,618,95.3,VN,1,0,6039,0.16,SG,0,1,0,0,20.89,2,3,6,219.77,82.05,0,1,0,0,1,0,0.9926,1,1,0,1,0,0,0,0,0,NONE,18,train,Synthetic,Derived,Synthetic hybrid decisions and simulated investigations,Controls-testing workload and outcomes; not observed operations,0.3340599799389432,0.0072565306849476,0.9997543395028072,observable_controls_v1,0,0,0,0,,,ALLOW,8,NONE,MANUAL_REVIEW,RC_ANOMALY_HIGH,RC_ANOMALY_HIGH,0.4196,Medium,MEDIUM,24,Documented case override permitted,P5-HYBRID-1.0,0.0351682882799723,0.1200564421372306,0.1241920447336838,0.9950960772212802,0.5018,0.826,0.4903,Fraud Operations,18,18,0.0,Within simulation window,14,0,CLOSED,LEGITIMATE,Release transaction/control,0.0,0.0
AL000005466,T000246077,2026-01-24 04:26:00,C0040879,D0017678,B0083798,420.46,CARD,GROCERY,TH,TH,301,SME,38.24,152.45,3,C,0.22,464,59.2,TH,0,0,523,10.14,TH,0,1,0,0,26.26,3,2,5,1137.9,326.56,1,0,1,0,0,0,2.758,1,1,0,1,0,0,0,0,0,NONE,24,validation,Synthetic,Derived,Synthetic hybrid decisions and simulated investigations,Controls-testing workload and outcomes; not observed operations,0.5012119046501922,0.0151096704776386,0.997393602041978,observable_controls_v1,0,0,0,0,,,ALLOW,8,NONE,MANUAL_REVIEW,RC_ANOMALY_HIGH,RC_ANOMALY_HIGH,4.4471,Medium,MEDIUM,24,Documented case override permitted,P5-HYBRID-1.0,0.0351682882799723,0.1200564421372306,0.1241920447336838,0.9950960772212802,0.5034,6.353,3.8095,Fraud Operations,24,24,0.0,Within simulation window,13,0,CLOSED,LEGITIMATE,Release transaction/control,0.0,0.0
AL000002416,T000107237,2026-01-28 23:37:00,C0007059,D0054245,B0035823,1194.8,MOBILE,GROCERY,MY,MY,578,Mass,22.79,169.47,20,A,0.1,152,28.59,MY,0,0,3365,20.39,VN,1,0,0,0,65.66,5,0,1,1425.56,183.85,1,0,0,0,0,0,7.0502,0,0,1,0,0,0,0,0,0,NONE,28,test,Synthetic,Derived,Synthetic hybrid decisions and simulated investigations,Controls-testing workload and outcomes; not observed operations,0.8062920688441816,0.0653437682309108,0.9779864227637404,observable_controls_v1,2,0,0,2,FRD-040;FRD-060,RC_AUTH_FAILURE;RC_BEHAVIOUR_CHANGE,STEP_UP,5,MEDIUM,MANUAL_REVIEW,RC_COMBINED_RISK,RC_COMBINED_RISK;RC_AUTH_FAILURE;RC_BEHAVIOUR_CHANGE,54.6509,Medium,HIGH,4,Documented case override permitted,P5-HYBRID-1.0,0.0351682882799723,0.1200564421372306,0.1241920447336838,0.9950960772212802,0.753,78.0727,98.236,Fraud Operations,28,28,0.0,Within simulation window,18,0,CLOSED,LEGITIMATE,Release transaction/control,0.0,0.0
AL000004591,T000205335,2026-01-07 11:44:00,C0006879,D0011681,B0001522,4.41,CARD,GAMING,VN,SG,1051,Mass,13.93,45.23,10,C,0.22,28,74.78,VN,0,0,707,5.2,ID,0,1,0,0,2.81,0,8,16,18.91,337.97,0,0,1,1,1,1,0.0974,0,0,0,0,1,0,0,0,0,NONE,7,train,Synthetic,Derived,Synthetic hybrid decisions and simulated investigations,Controls-testing workload and outcomes; not observed operations,0.8898093814601807,0.1241920447336838,0.9856138816156071,observable_controls_v1,1,0,1,0,FRD-030,RC_HIGH_VELOCITY,HOLD,3,HIGH,MANUAL_REVIEW,RC_MODEL_HIGH,RC_MODEL_HIGH;RC_HIGH_VELOCITY,0.3834,Medium,MEDIUM,24,Documented case override permitted,P5-HYBRID-1.0,0.0351682882799723,0.1200564421372306,0.1241920447336838,0.9950960772212802,0.6489,0.5477,0.3801,Fraud Operations,7,7,0.0,Within simulation window,12,0,CLOSED,LEGITIMATE,Release transaction/control,0.0,0.0
AL000004858,T000217341,2026-01-28 09:51:00,C0044083,D0027432,B0026371,43.79,MOBILE,RETAIL,VN,ID,958,Digital_Native,13.28,46.2,13,C,0.22,502,96.94,VN,0,0,2009,6.83,VN,1,0,0,0,7.73,1,1,3,388.54,1009.72,0,0,0,0,1,1,0.9478,0,0,0,0,1,0,1,0,0,NONE,28,test,Synthetic,Derived,Synthetic hybrid decisions and simulated investigations,Controls-testing workload and outcomes; not observed operations,0.356040726198276,0.0080440248558014,0.9802453009940264,observable_controls_v1,2,1,1,0,FRD-001;FRD-051,RC_BLACKLIST;RC_IMPOSSIBLE_TRAVEL,BLOCK_ACCOUNT,1,CRITICAL,BLOCK_ACCOUNT,RC_BLACKLIST,RC_BLACKLIST;RC_IMPOSSIBLE_TRAVEL,0.2466,Very High,CRITICAL,1,Dual approval only,P5-HYBRID-1.0,0.0351682882799723,0.1200564421372306,0.1241920447336838,0.9950960772212802,0.739,0.4379,0.6902,ATO & Account Security,28,28,0.0,Within simulation window,27,0,CLOSED,LEGITIMATE,Release transaction/control,0.0,0.0
AL000003253,T000145219,2026-01-30 10:44:00,C0049280,D0044706,B0075660,3.21,CARD,TRANSFER,TH,TH,631,Mass,24.85,13.36,16,B,0.16,195,95.69,ID,0,0,1560,3.89,VN,0,1,0,1,4.59,1,8,15,4.63,19.15,0,0,0,0,0,1,0.2404,1,0,0,1,0,0,0,0,0,NONE,30,test,Synthetic,Derived,Synthetic hybrid decisions and simulated investigations,Controls-testing workload and outcomes; not observed operations,0.8898093814601807,0.1241920447336838,0.9543970233137804,observable_controls_v1,1,0,1,0,FRD-030,RC_HIGH_VELOCITY,HOLD,3,HIGH,MANUAL_REVIEW,RC_MODEL_HIGH,RC_MODEL_HIGH;RC_HIGH_VELOCITY,0.2791,Medium,MEDIUM,24,Documented case override permitted,P5-HYBRID-1.0,0.0351682882799723,0.1200564421372306,0.1241920447336838,0.9950960772212802,0.6442,0.3987,0.2887,Fraud Operations,30,30,0.0,Within simulation window,13,0,CLOSED,CUSTOMER_AUTHORISED,Release and record customer confirmation,0.0,0.0
AL000003566,T000158704,2026-01-30 19:31:00,C0010372,D0045961,B0083412,2.85,CARD,CRYPTO,VN,VN,1047,SME,11.01,12.31,12,A,0.1,192,85.19,ID,0,0,948,37.0,TH,0,1,0,0,2.71,0,7,13,5.37,455.39,0,0,0,1,0,1,0.2312,0,0,0,0,0,0,0,0,0,NONE,30,test,Synthetic,Derived,Synthetic hybrid decisions and simulated investigations,Controls-testing workload and outcomes; not observed operations,0.8898093814601807,0.1241920447336838,0.5465586559374944,observable_controls_v1,0,0,0,0,,,ALLOW,8,NONE,MANUAL_REVIEW,RC_MODEL_HIGH,RC_MODEL_HIGH,0.2478,Medium,MEDIUM,24,Documented case override permitted,P5-HYBRID-1.0,0.0351682882799723,0.1200564421372306,0.1241920447336838,0.9950960772212802,0.463,0.3539,0.1729,Fraud Operations,30,30,0.0,Within simulation window,13,0,CLOSED,LEGITIMATE,Release transaction/control,0.0,0.0
AL000000714,T000032072,2026-01-24 15:56:00,C0015279,D0056681,B0015044,54.38,MOBILE,GAMING,VN,VN,1237,Mass,28.13,50.25,14,D,0.29,613,60.44,VN,0,0,2148,19.39,TH,1,0,0,0,5.27,5,0,0,96.7,138.84,0,0,0,1,0,0,1.0822,1,0,0,0,1,0,0,0,0,NONE,24,validation,Synthetic,Derived,Synthetic hybrid decisions and simulated investigations,Controls-testing workload and outcomes; not observed operations,0.6974489966550711,0.0358774452847133,0.9006393164646459,observable_controls_v1,2,1,0,1,FRD-010;FRD-040,RC_ATO_CRITICAL;RC_AUTH_FAILURE,HOLD,2,CRITICAL,HOLD,RC_ATO_CRITICAL,RC_ATO_CRITICAL;RC_AUTH_FAILURE,1.3657,High,HIGH,4,Documented case override permitted,P5-HYBRID-1.0,0.0351682882799723,0.1200564421372306,0.1241920447336838,0.9950960772212802,0.7341,1.951,2.4504,ATO & Account Security,24,24,0.0,Within simulation window,21,0,CLOSED,DUPLICATE,Reverse duplicate and close,0.0,0.0
AL000005005,T000223690,2026-01-23 18:12:00,C0016481,D0004849,B0014779,150.04,MOBILE,RETAIL,VN,VN,1455,Mass,14.42,112.58,19,B,0.16,130,74.58,ID,0,0,2905,38.14,SG,1,0,0,0,24.8,5,3,3,227.67,169.75,0,1,0,0,0,1,1.3328,1,1,0,0,0,0,0,0,0,NONE,23,validation,Synthetic,Derived,Synthetic hybrid decisions and simulated investigations,Controls-testing workload and outcomes; not observed operations,0.4833695730588456,0.0140167951562292,0.9014841489062116,observable_controls_v1,2,1,0,1,FRD-010;FRD-040,RC_ATO_CRITICAL;RC_AUTH_FAILURE,HOLD,2,CRITICAL,HOLD,RC_ATO_CRITICAL,RC_ATO_CRITICAL;RC_AUTH_FAILURE,1.4722,High,HIGH,4,Documented case override permitted,P5-HYBRID-1.0,0.0351682882799723,0.1200564421372306,0.1241920447336838,0.9950960772212802,0.7287,2.1031,2.4646,ATO & Account Security,23,23,0.0,Within simulation window,18,0,CLOSED,LEGITIMATE,Release transaction/control,0.0,0.0
AL000000937,T000043695,2026-01-12 18:37:00,C0041745,D0026387,B0077010,884.87,WEB,GROCERY,PH,PH,733,Mass,20.63,143.81,18,A,0.1,156,32.13,VN,0,0,2209,2.02,VN,0,0,0,0,85.21,3,0,3,1907.21,101.54,0,1,0,0,1,1,6.1531,0,0,0,1,0,0,0,0,0,NONE,12,train,Synthetic,Derived,Synthetic hybrid decisions and simulated investigations,Controls-testing workload and outcomes; not observed operations,0.8248077932306493,0.0738449532444815,0.9804909614912192,observable_controls_v1,1,0,1,0,FRD-050,RC_GEO_MISMATCH,HOLD,3,HIGH,MANUAL_REVIEW,RC_COMBINED_RISK,RC_COMBINED_RISK;RC_GEO_MISMATCH,45.7402,Medium,MEDIUM,24,Documented case override permitted,P5-HYBRID-1.0,0.0351682882799723,0.1200564421372306,0.1241920447336838,0.9950960772212802,0.6355,65.3432,45.8115,Fraud Operations,12,12,0.0,Within simulation window,12,0,CLOSED,SYSTEM_ERROR,Route technology incident,0.0,0.0
